;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 14/05/2025 17:17:56
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
0x2706	0xE7F3    B	L_vfprintf_me201
L_vfprintf_me202:
;cstdio.c, 698 :: 		if ( ( flag & LEFT ) && width > 0 )
0x2708	0xF8BD3012  LDRH	R3, [SP, #18]
0x270C	0xF0030308  AND	R3, R3, #8
0x2710	0xB29B    UXTH	R3, R3
0x2712	0xB173    CBZ	R3, L__vfprintf_me351
0x2714	0xF9BD3010  LDRSH	R3, [SP, #16]
0x2718	0x2B00    CMP	R3, #0
0x271A	0xDD0A    BLE	L__vfprintf_me350
L__vfprintf_me308:
;cstdio.c, 699 :: 		do
L_vfprintf_me206:
;cstdio.c, 700 :: 		stream( ' ' );
0x271C	0x2020    MOVS	R0, #32
0x271E	0x9C0A    LDR	R4, [SP, #40]
0x2720	0x47A0    BLX	R4
;cstdio.c, 701 :: 		while ( --width );
0x2722	0xF9BD3010  LDRSH	R3, [SP, #16]
0x2726	0x1E5B    SUBS	R3, R3, #1
0x2728	0xB21B    SXTH	R3, R3
0x272A	0xF8AD3010  STRH	R3, [SP, #16]
0x272E	0x2B00    CMP	R3, #0
0x2730	0xD1F4    BNE	L_vfprintf_me206
;cstdio.c, 698 :: 		if ( ( flag & LEFT ) && width > 0 )
L__vfprintf_me351:
L__vfprintf_me350:
;cstdio.c, 702 :: 		continue;
0x2732	0xF7FFB93D  B	L_vfprintf_me12
;cstdio.c, 703 :: 		}
L_vfprintf_me74:
;cstdio.c, 705 :: 		if ( ( flag & BASEM ) == TEN ) {
0x2736	0xF8BD3012  LDRH	R3, [SP, #18]
0x273A	0xF00303C0  AND	R3, R3, #192
0x273E	0xB29B    UXTH	R3, R3
0x2740	0xBB13    CBNZ	R3, L_vfprintf_me209
;cstdio.c, 707 :: 		if ( flag & LONG )
0x2742	0xF8BD3012  LDRH	R3, [SP, #18]
0x2746	0xF0030310  AND	R3, R3, #16
0x274A	0xB29B    UXTH	R3, R3
0x274C	0xB13B    CBZ	R3, L_vfprintf_me210
;cstdio.c, 708 :: 		val = va_arg( arg, long );
0x274E	0x9B0C    LDR	R3, [SP, #48]
0x2750	0x681D    LDR	R5, [R3, #0]
0x2752	0x1D2C    ADDS	R4, R5, #4
0x2754	0x9B0C    LDR	R3, [SP, #48]
0x2756	0x601C    STR	R4, [R3, #0]
0x2758	0x682B    LDR	R3, [R5, #0]
0x275A	0x9307    STR	R3, [SP, #28]
0x275C	0xE007    B	L_vfprintf_me211
L_vfprintf_me210:
;cstdio.c, 711 :: 		val = ( value )va_arg( arg, int );
0x275E	0x9B0C    LDR	R3, [SP, #48]
0x2760	0x681D    LDR	R5, [R3, #0]
0x2762	0x1D2C    ADDS	R4, R5, #4
0x2764	0x9B0C    LDR	R3, [SP, #48]
0x2766	0x601C    STR	R4, [R3, #0]
0x2768	0xF9B53000  LDRSH	R3, [R5, #0]
0x276C	0x9307    STR	R3, [SP, #28]
L_vfprintf_me211:
;cstdio.c, 713 :: 		if ( ( value )val < 0 ) {
0x276E	0x9B07    LDR	R3, [SP, #28]
0x2770	0x2B00    CMP	R3, #0
0x2772	0xDA08    BGE	L_vfprintf_me212
;cstdio.c, 714 :: 		flag |= NEGSIGN;
0x2774	0xF8BD3012  LDRH	R3, [SP, #18]
0x2778	0xF0430303  ORR	R3, R3, #3
0x277C	0xF8AD3012  STRH	R3, [SP, #18]
;cstdio.c, 715 :: 		val = -val;
0x2780	0x9B07    LDR	R3, [SP, #28]
0x2782	0x425B    RSBS	R3, R3, #0
0x2784	0x9307    STR	R3, [SP, #28]
;cstdio.c, 716 :: 		}
L_vfprintf_me212:
;cstdio.c, 717 :: 		} else {
0x2786	0xE014    B	L_vfprintf_me213
L_vfprintf_me209:
;cstdio.c, 719 :: 		if ( flag & LONG )
0x2788	0xF8BD3012  LDRH	R3, [SP, #18]
0x278C	0xF0030310  AND	R3, R3, #16
0x2790	0xB29B    UXTH	R3, R3
0x2792	0xB13B    CBZ	R3, L_vfprintf_me214
;cstdio.c, 720 :: 		val = va_arg( arg, unsigned long );
0x2794	0x9B0C    LDR	R3, [SP, #48]
0x2796	0x681D    LDR	R5, [R3, #0]
0x2798	0x1D2C    ADDS	R4, R5, #4
0x279A	0x9B0C    LDR	R3, [SP, #48]
0x279C	0x601C    STR	R4, [R3, #0]
0x279E	0x682B    LDR	R3, [R5, #0]
0x27A0	0x9307    STR	R3, [SP, #28]
0x27A2	0xE006    B	L_vfprintf_me215
L_vfprintf_me214:
;cstdio.c, 723 :: 		val = va_arg( arg, unsigned );
0x27A4	0x9B0C    LDR	R3, [SP, #48]
0x27A6	0x681D    LDR	R5, [R3, #0]
0x27A8	0x1D2C    ADDS	R4, R5, #4
0x27AA	0x9B0C    LDR	R3, [SP, #48]
0x27AC	0x601C    STR	R4, [R3, #0]
0x27AE	0x882B    LDRH	R3, [R5, #0]
0x27B0	0x9307    STR	R3, [SP, #28]
L_vfprintf_me215:
;cstdio.c, 724 :: 		}
L_vfprintf_me213:
;cstdio.c, 725 :: 		if ( prec == 0 && val == 0 )
0x27B2	0xF9BD300C  LDRSH	R3, [SP, #12]
0x27B6	0xB933    CBNZ	R3, L__vfprintf_me353
0x27B8	0x9B07    LDR	R3, [SP, #28]
0x27BA	0xB923    CBNZ	R3, L__vfprintf_me352
L__vfprintf_me307:
;cstdio.c, 726 :: 		prec++;
0x27BC	0xF9BD300C  LDRSH	R3, [SP, #12]
0x27C0	0x1C5B    ADDS	R3, R3, #1
0x27C2	0xF8AD300C  STRH	R3, [SP, #12]
;cstdio.c, 725 :: 		if ( prec == 0 && val == 0 )
L__vfprintf_me353:
L__vfprintf_me352:
;cstdio.c, 728 :: 		switch ( ( unsigned char )( flag & BASEM ) ) {
0x27C6	0xF8BD3012  LDRH	R3, [SP, #18]
0x27CA	0xF00303C0  AND	R3, R3, #192
0x27CE	0xB2DD    UXTB	R5, R3
0x27D0	0xE047    B	L_vfprintf_me219
;cstdio.c, 729 :: 		case TEN:
L_vfprintf_me221:
;cstdio.c, 730 :: 		case UNSIGN:
L_vfprintf_me222:
;cstdio.c, 731 :: 		for ( c = 1; c != sizeof dpowers / sizeof dpowers[ 0 ]; c++ )
0x27D2	0x2301    MOVS	R3, #1
0x27D4	0xF88D300E  STRB	R3, [SP, #14]
L_vfprintf_me223:
0x27D8	0xF89D300E  LDRB	R3, [SP, #14]
0x27DC	0x2B0A    CMP	R3, #10
0x27DE	0xD00F    BEQ	L_vfprintf_me224
;cstdio.c, 732 :: 		if ( val < dpowers[ c ] )
0x27E0	0xF89D300E  LDRB	R3, [SP, #14]
0x27E4	0x009C    LSLS	R4, R3, #2
0x27E6	0x4B88    LDR	R3, [PC, #544]
0x27E8	0x191B    ADDS	R3, R3, R4
0x27EA	0x681C    LDR	R4, [R3, #0]
0x27EC	0x9B07    LDR	R3, [SP, #28]
0x27EE	0x42A3    CMP	R3, R4
0x27F0	0xD200    BCS	L_vfprintf_me226
;cstdio.c, 733 :: 		break;
0x27F2	0xE005    B	L_vfprintf_me224
L_vfprintf_me226:
;cstdio.c, 731 :: 		for ( c = 1; c != sizeof dpowers / sizeof dpowers[ 0 ]; c++ )
0x27F4	0xF89D300E  LDRB	R3, [SP, #14]
0x27F8	0x1C5B    ADDS	R3, R3, #1
0x27FA	0xF88D300E  STRB	R3, [SP, #14]
;cstdio.c, 733 :: 		break;
0x27FE	0xE7EB    B	L_vfprintf_me223
L_vfprintf_me224:
;cstdio.c, 734 :: 		break;
0x2800	0xE037    B	L_vfprintf_me220
;cstdio.c, 736 :: 		case SIXTEEN:
L_vfprintf_me227:
;cstdio.c, 737 :: 		for ( c = 1; c != sizeof hexpowers / sizeof hexpowers[ 0 ]; c++ )
0x2802	0x2301    MOVS	R3, #1
0x2804	0xF88D300E  STRB	R3, [SP, #14]
L_vfprintf_me228:
0x2808	0xF89D300E  LDRB	R3, [SP, #14]
0x280C	0x2B08    CMP	R3, #8
0x280E	0xD00F    BEQ	L_vfprintf_me229
;cstdio.c, 738 :: 		if ( val < hexpowers[ c ] )
0x2810	0xF89D300E  LDRB	R3, [SP, #14]
0x2814	0x009C    LSLS	R4, R3, #2
0x2816	0x4B7D    LDR	R3, [PC, #500]
0x2818	0x191B    ADDS	R3, R3, R4
0x281A	0x681C    LDR	R4, [R3, #0]
0x281C	0x9B07    LDR	R3, [SP, #28]
0x281E	0x42A3    CMP	R3, R4
0x2820	0xD200    BCS	L_vfprintf_me231
;cstdio.c, 739 :: 		break;
0x2822	0xE005    B	L_vfprintf_me229
L_vfprintf_me231:
;cstdio.c, 737 :: 		for ( c = 1; c != sizeof hexpowers / sizeof hexpowers[ 0 ]; c++ )
0x2824	0xF89D300E  LDRB	R3, [SP, #14]
0x2828	0x1C5B    ADDS	R3, R3, #1
0x282A	0xF88D300E  STRB	R3, [SP, #14]
;cstdio.c, 739 :: 		break;
0x282E	0xE7EB    B	L_vfprintf_me228
L_vfprintf_me229:
;cstdio.c, 740 :: 		break;
0x2830	0xE01F    B	L_vfprintf_me220
;cstdio.c, 742 :: 		case EIGHT:
L_vfprintf_me232:
;cstdio.c, 743 :: 		for ( c = 1; c != sizeof octpowers / sizeof octpowers[ 0 ]; c++ )
0x2832	0x2301    MOVS	R3, #1
0x2834	0xF88D300E  STRB	R3, [SP, #14]
L_vfprintf_me233:
0x2838	0xF89D300E  LDRB	R3, [SP, #14]
0x283C	0x2B0C    CMP	R3, #12
0x283E	0xD00F    BEQ	L_vfprintf_me234
;cstdio.c, 744 :: 		if ( val < octpowers[ c ] )
0x2840	0xF89D300E  LDRB	R3, [SP, #14]
0x2844	0x009C    LSLS	R4, R3, #2
0x2846	0x4B72    LDR	R3, [PC, #456]
0x2848	0x191B    ADDS	R3, R3, R4
0x284A	0x681C    LDR	R4, [R3, #0]
0x284C	0x9B07    LDR	R3, [SP, #28]
0x284E	0x42A3    CMP	R3, R4
0x2850	0xD200    BCS	L_vfprintf_me236
;cstdio.c, 745 :: 		break;
0x2852	0xE005    B	L_vfprintf_me234
L_vfprintf_me236:
;cstdio.c, 743 :: 		for ( c = 1; c != sizeof octpowers / sizeof octpowers[ 0 ]; c++ )
0x2854	0xF89D300E  LDRB	R3, [SP, #14]
0x2858	0x1C5B    ADDS	R3, R3, #1
0x285A	0xF88D300E  STRB	R3, [SP, #14]
;cstdio.c, 745 :: 		break;
0x285E	0xE7EB    B	L_vfprintf_me233
L_vfprintf_me234:
;cstdio.c, 746 :: 		break;
0x2860	0xE007    B	L_vfprintf_me220
;cstdio.c, 747 :: 		}
L_vfprintf_me219:
0x2862	0x2D00    CMP	R5, #0
0x2864	0xD0B5    BEQ	L_vfprintf_me221
0x2866	0x2DC0    CMP	R5, #192
0x2868	0xD0B3    BEQ	L_vfprintf_me222
0x286A	0x2D80    CMP	R5, #128
0x286C	0xD0C9    BEQ	L_vfprintf_me227
0x286E	0x2D40    CMP	R5, #64
0x2870	0xD0DF    BEQ	L_vfprintf_me232
L_vfprintf_me220:
;cstdio.c, 749 :: 		if ( c < prec )
0x2872	0xF9BD400C  LDRSH	R4, [SP, #12]
0x2876	0xF89D300E  LDRB	R3, [SP, #14]
0x287A	0x42A3    CMP	R3, R4
0x287C	0xDA04    BGE	L_vfprintf_me237
;cstdio.c, 750 :: 		c = prec;
0x287E	0xF9BD300C  LDRSH	R3, [SP, #12]
0x2882	0xF88D300E  STRB	R3, [SP, #14]
0x2886	0xE009    B	L_vfprintf_me238
L_vfprintf_me237:
;cstdio.c, 751 :: 		else if ( prec < c )
0x2888	0xF89D400E  LDRB	R4, [SP, #14]
0x288C	0xF9BD300C  LDRSH	R3, [SP, #12]
0x2890	0x42A3    CMP	R3, R4
0x2892	0xDA03    BGE	L_vfprintf_me239
;cstdio.c, 752 :: 		prec = c;
0x2894	0xF89D300E  LDRB	R3, [SP, #14]
0x2898	0xF8AD300C  STRH	R3, [SP, #12]
L_vfprintf_me239:
L_vfprintf_me238:
;cstdio.c, 754 :: 		if ( width && flag & NEGSIGN )
0x289C	0xF9BD3010  LDRSH	R3, [SP, #16]
0x28A0	0xB153    CBZ	R3, L__vfprintf_me355
0x28A2	0xF8BD3012  LDRH	R3, [SP, #18]
0x28A6	0xF0030303  AND	R3, R3, #3
0x28AA	0xB29B    UXTH	R3, R3
0x28AC	0xB123    CBZ	R3, L__vfprintf_me354
L__vfprintf_me306:
;cstdio.c, 755 :: 		width--;
0x28AE	0xF9BD3010  LDRSH	R3, [SP, #16]
0x28B2	0x1E5B    SUBS	R3, R3, #1
0x28B4	0xF8AD3010  STRH	R3, [SP, #16]
;cstdio.c, 754 :: 		if ( width && flag & NEGSIGN )
L__vfprintf_me355:
L__vfprintf_me354:
;cstdio.c, 757 :: 		if ( width > prec )
0x28B8	0xF9BD400C  LDRSH	R4, [SP, #12]
0x28BC	0xF9BD3010  LDRSH	R3, [SP, #16]
0x28C0	0x42A3    CMP	R3, R4
0x28C2	0xDD07    BLE	L_vfprintf_me243
;cstdio.c, 758 :: 		width -= prec;
0x28C4	0xF9BD400C  LDRSH	R4, [SP, #12]
0x28C8	0xF9BD3010  LDRSH	R3, [SP, #16]
0x28CC	0x1B1B    SUB	R3, R3, R4
0x28CE	0xF8AD3010  STRH	R3, [SP, #16]
0x28D2	0xE003    B	L_vfprintf_me244
L_vfprintf_me243:
;cstdio.c, 760 :: 		width = 0;
0x28D4	0x2300    MOVS	R3, #0
0x28D6	0xB21B    SXTH	R3, R3
0x28D8	0xF8AD3010  STRH	R3, [SP, #16]
L_vfprintf_me244:
;cstdio.c, 762 :: 		if ( ( flag & ( FILL | BASEM | ALTERN ) ) == ( EIGHT | ALTERN ) ) {
0x28DC	0xF8BD4012  LDRH	R4, [SP, #18]
0x28E0	0xF64003C4  MOVW	R3, #2244
0x28E4	0xEA040303  AND	R3, R4, R3, LSL #0
0x28E8	0xB29B    UXTH	R3, R3
0x28EA	0xF5B36F04  CMP	R3, #2112
0x28EE	0xD108    BNE	L_vfprintf_me245
;cstdio.c, 763 :: 		if ( width )
0x28F0	0xF9BD3010  LDRSH	R3, [SP, #16]
0x28F4	0xB123    CBZ	R3, L_vfprintf_me246
;cstdio.c, 764 :: 		width--;
0x28F6	0xF9BD3010  LDRSH	R3, [SP, #16]
0x28FA	0x1E5B    SUBS	R3, R3, #1
0x28FC	0xF8AD3010  STRH	R3, [SP, #16]
L_vfprintf_me246:
;cstdio.c, 765 :: 		} else if ( ( flag & ( BASEM | ALTERN ) ) == ( SIXTEEN | ALTERN ) ) {
0x2900	0xE015    B	L_vfprintf_me247
L_vfprintf_me245:
0x2902	0xF8BD3012  LDRH	R3, [SP, #18]
0x2906	0xF403630C  AND	R3, R3, #2240
0x290A	0xB29B    UXTH	R3, R3
0x290C	0xF5B36F08  CMP	R3, #2176
0x2910	0xD10D    BNE	L_vfprintf_me248
;cstdio.c, 766 :: 		if ( width > 2 )
0x2912	0xF9BD3010  LDRSH	R3, [SP, #16]
0x2916	0x2B02    CMP	R3, #2
0x2918	0xDD05    BLE	L_vfprintf_me249
;cstdio.c, 767 :: 		width -= 2;
0x291A	0xF9BD3010  LDRSH	R3, [SP, #16]
0x291E	0x1E9B    SUBS	R3, R3, #2
0x2920	0xF8AD3010  STRH	R3, [SP, #16]
0x2924	0xE003    B	L_vfprintf_me250
L_vfprintf_me249:
;cstdio.c, 769 :: 		width = 0;
0x2926	0x2300    MOVS	R3, #0
0x2928	0xB21B    SXTH	R3, R3
0x292A	0xF8AD3010  STRH	R3, [SP, #16]
L_vfprintf_me250:
;cstdio.c, 770 :: 		}
L_vfprintf_me248:
L_vfprintf_me247:
;cstdio.c, 772 :: 		if ( flag & FILL ) {
0x292E	0xF8BD3012  LDRH	R3, [SP, #18]
0x2932	0xF0030304  AND	R3, R3, #4
0x2936	0xB29B    UXTH	R3, R3
0x2938	0x2B00    CMP	R3, #0
0x293A	0xD04C    BEQ	L_vfprintf_me251
;cstdio.c, 773 :: 		if ( flag & MANSIGN )
0x293C	0xF8BD3012  LDRH	R3, [SP, #18]
0x2940	0xF0030302  AND	R3, R3, #2
0x2944	0xB29B    UXTH	R3, R3
0x2946	0xB18B    CBZ	R3, L_vfprintf_me252
;cstdio.c, 774 :: 		stream( flag & SPCSIGN ? '-' : '+' );
0x2948	0xF8BD3012  LDRH	R3, [SP, #18]
0x294C	0xF0030301  AND	R3, R3, #1
0x2950	0xB29B    UXTH	R3, R3
0x2952	0xB11B    CBZ	R3, L_vfprintf_me253
0x2954	0x232D    MOVS	R3, #45
0x2956	0xF88D3008  STRB	R3, [SP, #8]
0x295A	0xE002    B	L_vfprintf_me254
L_vfprintf_me253:
0x295C	0x232B    MOVS	R3, #43
0x295E	0xF88D3008  STRB	R3, [SP, #8]
L_vfprintf_me254:
0x2962	0xF89D0008  LDRB	R0, [SP, #8]
0x2966	0x9C0A    LDR	R4, [SP, #40]
0x2968	0x47A0    BLX	R4
0x296A	0xE025    B	L_vfprintf_me255
L_vfprintf_me252:
;cstdio.c, 775 :: 		else if ( flag & SPCSIGN )
0x296C	0xF8BD3012  LDRH	R3, [SP, #18]
0x2970	0xF0030301  AND	R3, R3, #1
0x2974	0xB29B    UXTH	R3, R3
0x2976	0xB11B    CBZ	R3, L_vfprintf_me256
;cstdio.c, 776 :: 		stream( ' ' );
0x2978	0x2020    MOVS	R0, #32
0x297A	0x9C0A    LDR	R4, [SP, #40]
0x297C	0x47A0    BLX	R4
0x297E	0xE01B    B	L_vfprintf_me257
L_vfprintf_me256:
;cstdio.c, 777 :: 		else if ( ( flag & ( BASEM | ALTERN ) ) == ( SIXTEEN | ALTERN ) ) {
0x2980	0xF8BD3012  LDRH	R3, [SP, #18]
0x2984	0xF403630C  AND	R3, R3, #2240
0x2988	0xB29B    UXTH	R3, R3
0x298A	0xF5B36F08  CMP	R3, #2176
0x298E	0xD113    BNE	L_vfprintf_me258
;cstdio.c, 778 :: 		stream( '0' );
0x2990	0x2030    MOVS	R0, #48
0x2992	0x9C0A    LDR	R4, [SP, #40]
0x2994	0x47A0    BLX	R4
;cstdio.c, 779 :: 		stream( flag & UPCASE ? 'X' : 'x' );
0x2996	0xF8BD3012  LDRH	R3, [SP, #18]
0x299A	0xF0030320  AND	R3, R3, #32
0x299E	0xB29B    UXTH	R3, R3
0x29A0	0xB11B    CBZ	R3, L_vfprintf_me259
0x29A2	0x2358    MOVS	R3, #88
0x29A4	0xF88D3009  STRB	R3, [SP, #9]
0x29A8	0xE002    B	L_vfprintf_me260
L_vfprintf_me259:
0x29AA	0x2378    MOVS	R3, #120
0x29AC	0xF88D3009  STRB	R3, [SP, #9]
L_vfprintf_me260:
0x29B0	0xF89D0009  LDRB	R0, [SP, #9]
0x29B4	0x9C0A    LDR	R4, [SP, #40]
0x29B6	0x47A0    BLX	R4
;cstdio.c, 780 :: 		}
L_vfprintf_me258:
L_vfprintf_me257:
L_vfprintf_me255:
;cstdio.c, 782 :: 		if ( width )
0x29B8	0xF9BD3010  LDRSH	R3, [SP, #16]
0x29BC	0xB153    CBZ	R3, L_vfprintf_me261
;cstdio.c, 783 :: 		do
L_vfprintf_me262:
;cstdio.c, 784 :: 		stream( '0' );
0x29BE	0x2030    MOVS	R0, #48
0x29C0	0x9C0A    LDR	R4, [SP, #40]
0x29C2	0x47A0    BLX	R4
;cstdio.c, 785 :: 		while ( --width );
0x29C4	0xF9BD3010  LDRSH	R3, [SP, #16]
0x29C8	0x1E5B    SUBS	R3, R3, #1
0x29CA	0xB21B    SXTH	R3, R3
0x29CC	0xF8AD3010  STRH	R3, [SP, #16]
0x29D0	0x2B00    CMP	R3, #0
0x29D2	0xD1F4    BNE	L_vfprintf_me262
L_vfprintf_me261:
;cstdio.c, 786 :: 		} else {
0x29D4	0xE063    B	L_vfprintf_me265
L_vfprintf_me251:
;cstdio.c, 787 :: 		if ( width && !( flag & LEFT ) )
0x29D6	0xF9BD3010  LDRSH	R3, [SP, #16]
0x29DA	0xB183    CBZ	R3, L__vfprintf_me357
0x29DC	0xF8BD3012  LDRH	R3, [SP, #18]
0x29E0	0xF0030308  AND	R3, R3, #8
0x29E4	0xB29B    UXTH	R3, R3
0x29E6	0xB953    CBNZ	R3, L__vfprintf_me356
L__vfprintf_me305:
;cstdio.c, 788 :: 		do
L_vfprintf_me269:
;cstdio.c, 789 :: 		stream( ' ' );
0x29E8	0x2020    MOVS	R0, #32
0x29EA	0x9C0A    LDR	R4, [SP, #40]
0x29EC	0x47A0    BLX	R4
;cstdio.c, 790 :: 		while ( --width );
0x29EE	0xF9BD3010  LDRSH	R3, [SP, #16]
0x29F2	0x1E5B    SUBS	R3, R3, #1
0x29F4	0xB21B    SXTH	R3, R3
0x29F6	0xF8AD3010  STRH	R3, [SP, #16]
0x29FA	0x2B00    CMP	R3, #0
0x29FC	0xD1F4    BNE	L_vfprintf_me269
;cstdio.c, 787 :: 		if ( width && !( flag & LEFT ) )
L__vfprintf_me357:
L__vfprintf_me356:
;cstdio.c, 792 :: 		if ( flag & MANSIGN )
0x29FE	0xF8BD3012  LDRH	R3, [SP, #18]
0x2A02	0xF0030302  AND	R3, R3, #2
0x2A06	0xE005    B	#10
0x2A08	0x63A00000  	cstdio_dpowers+0
0x2A0C	0x64340000  	cstdio_hexpowers+0
0x2A10	0x62E80000  	cstdio_octpowers+0
0x2A14	0xB29B    UXTH	R3, R3
0x2A16	0xB18B    CBZ	R3, L_vfprintf_me272
;cstdio.c, 793 :: 		stream( flag & SPCSIGN ? '-' : '+' );
0x2A18	0xF8BD3012  LDRH	R3, [SP, #18]
0x2A1C	0xF0030301  AND	R3, R3, #1
0x2A20	0xB29B    UXTH	R3, R3
0x2A22	0xB11B    CBZ	R3, L_vfprintf_me273
0x2A24	0x232D    MOVS	R3, #45
0x2A26	0xF88D300A  STRB	R3, [SP, #10]
0x2A2A	0xE002    B	L_vfprintf_me274
L_vfprintf_me273:
0x2A2C	0x232B    MOVS	R3, #43
0x2A2E	0xF88D300A  STRB	R3, [SP, #10]
L_vfprintf_me274:
0x2A32	0xF89D000A  LDRB	R0, [SP, #10]
0x2A36	0x9C0A    LDR	R4, [SP, #40]
0x2A38	0x47A0    BLX	R4
0x2A3A	0xE008    B	L_vfprintf_me275
L_vfprintf_me272:
;cstdio.c, 794 :: 		else if ( flag & SPCSIGN )
0x2A3C	0xF8BD3012  LDRH	R3, [SP, #18]
0x2A40	0xF0030301  AND	R3, R3, #1
0x2A44	0xB29B    UXTH	R3, R3
0x2A46	0xB113    CBZ	R3, L_vfprintf_me276
;cstdio.c, 795 :: 		stream( ' ' );
0x2A48	0x2020    MOVS	R0, #32
0x2A4A	0x9C0A    LDR	R4, [SP, #40]
0x2A4C	0x47A0    BLX	R4
L_vfprintf_me276:
L_vfprintf_me275:
;cstdio.c, 797 :: 		if ( ( flag & ( BASEM | ALTERN ) ) == ( EIGHT | ALTERN ) )
0x2A4E	0xF8BD3012  LDRH	R3, [SP, #18]
0x2A52	0xF403630C  AND	R3, R3, #2240
0x2A56	0xB29B    UXTH	R3, R3
0x2A58	0xF5B36F04  CMP	R3, #2112
0x2A5C	0xD103    BNE	L_vfprintf_me277
;cstdio.c, 798 :: 		stream( '0' );
0x2A5E	0x2030    MOVS	R0, #48
0x2A60	0x9C0A    LDR	R4, [SP, #40]
0x2A62	0x47A0    BLX	R4
0x2A64	0xE01B    B	L_vfprintf_me278
L_vfprintf_me277:
;cstdio.c, 799 :: 		else if ( ( flag & ( BASEM | ALTERN ) ) == ( SIXTEEN | ALTERN ) ) {
0x2A66	0xF8BD3012  LDRH	R3, [SP, #18]
0x2A6A	0xF403630C  AND	R3, R3, #2240
0x2A6E	0xB29B    UXTH	R3, R3
0x2A70	0xF5B36F08  CMP	R3, #2176
0x2A74	0xD113    BNE	L_vfprintf_me279
;cstdio.c, 800 :: 		stream( '0' );
0x2A76	0x2030    MOVS	R0, #48
0x2A78	0x9C0A    LDR	R4, [SP, #40]
0x2A7A	0x47A0    BLX	R4
;cstdio.c, 801 :: 		stream( flag & UPCASE ? 'X' : 'x' );
0x2A7C	0xF8BD3012  LDRH	R3, [SP, #18]
0x2A80	0xF0030320  AND	R3, R3, #32
0x2A84	0xB29B    UXTH	R3, R3
0x2A86	0xB11B    CBZ	R3, L_vfprintf_me280
0x2A88	0x2358    MOVS	R3, #88
0x2A8A	0xF88D300B  STRB	R3, [SP, #11]
0x2A8E	0xE002    B	L_vfprintf_me281
L_vfprintf_me280:
0x2A90	0x2378    MOVS	R3, #120
0x2A92	0xF88D300B  STRB	R3, [SP, #11]
L_vfprintf_me281:
0x2A96	0xF89D000B  LDRB	R0, [SP, #11]
0x2A9A	0x9C0A    LDR	R4, [SP, #40]
0x2A9C	0x47A0    BLX	R4
;cstdio.c, 802 :: 		}
L_vfprintf_me279:
L_vfprintf_me278:
;cstdio.c, 803 :: 		}
L_vfprintf_me265:
;cstdio.c, 805 :: 		while ( prec > c )
L_vfprintf_me282:
0x2A9E	0xF89D400E  LDRB	R4, [SP, #14]
0x2AA2	0xF9BD300C  LDRSH	R3, [SP, #12]
0x2AA6	0x42A3    CMP	R3, R4
0x2AA8	0xDD03    BLE	L_vfprintf_me283
;cstdio.c, 806 :: 		stream( '0' );
0x2AAA	0x2030    MOVS	R0, #48
0x2AAC	0x9C0A    LDR	R4, [SP, #40]
0x2AAE	0x47A0    BLX	R4
0x2AB0	0xE7F5    B	L_vfprintf_me282
L_vfprintf_me283:
;cstdio.c, 808 :: 		while ( prec-- ) {
L_vfprintf_me284:
0x2AB2	0xF9BD400C  LDRSH	R4, [SP, #12]
0x2AB6	0xF9BD300C  LDRSH	R3, [SP, #12]
0x2ABA	0x1E5B    SUBS	R3, R3, #1
0x2ABC	0xF8AD300C  STRH	R3, [SP, #12]
0x2AC0	0x2C00    CMP	R4, #0
0x2AC2	0xF000805C  BEQ	L_vfprintf_me285
;cstdio.c, 809 :: 		switch ( ( unsigned char )( flag & BASEM ) ) {
0x2AC6	0xF8BD3012  LDRH	R3, [SP, #18]
0x2ACA	0xF00303C0  AND	R3, R3, #192
0x2ACE	0xB2DE    UXTB	R6, R3
0x2AD0	0xE048    B	L_vfprintf_me286
;cstdio.c, 810 :: 		case TEN:
L_vfprintf_me288:
;cstdio.c, 811 :: 		case UNSIGN:
L_vfprintf_me289:
;cstdio.c, 812 :: 		c = ( val / dpowers[ prec ] ) % 10 + '0';
0x2AD2	0xF9BD300C  LDRSH	R3, [SP, #12]
0x2AD6	0x009C    LSLS	R4, R3, #2
0x2AD8	0x4B37    LDR	R3, [PC, #220]
0x2ADA	0x191B    ADDS	R3, R3, R4
0x2ADC	0x681C    LDR	R4, [R3, #0]
0x2ADE	0x9B07    LDR	R3, [SP, #28]
0x2AE0	0xFBB3F5F4  UDIV	R5, R3, R4
0x2AE4	0x240A    MOVS	R4, #10
0x2AE6	0xFBB5F3F4  UDIV	R3, R5, R4
0x2AEA	0xFB045313  MLS	R3, R4, R3, R5
0x2AEE	0x3330    ADDS	R3, #48
0x2AF0	0xF88D300E  STRB	R3, [SP, #14]
;cstdio.c, 813 :: 		break;
0x2AF4	0xE03E    B	L_vfprintf_me287
;cstdio.c, 815 :: 		case SIXTEEN:
L_vfprintf_me290:
;cstdio.c, 816 :: 		if ( flag & UPCASE )
0x2AF6	0xF8BD3012  LDRH	R3, [SP, #18]
0x2AFA	0xF0030320  AND	R3, R3, #32
0x2AFE	0xB29B    UXTH	R3, R3
0x2B00	0xB183    CBZ	R3, L_vfprintf_me291
;cstdio.c, 817 :: 		c = hexb[ ( val / hexpowers[ prec ] ) & 0xF ];
0x2B02	0xF9BD300C  LDRSH	R3, [SP, #12]
